-69.123,-21.313,-2.3305
-69.467,-21.675,-2.3305
-69.812,-22.038,-2.3305
-70.156,-22.4,-2.2643
-70.474,-22.783,-2.1108
-70.731,-23.212,-2.1108
-70.988,-23.641,-2.0673
-71.226,-24.08,-2.0059
-71.437,-24.533,-2.0059
-71.648,-24.987,-2.0059
-71.858,-25.44,-2.0059
-72.069,-25.893,-2.0059
-72.28,-26.347,-1.9741
-72.476,-26.806,-1.9406
-72.657,-27.273,-1.9389
-72.837,-27.739,-1.9155
-73.006,-28.21,-1.9117
-73.173,-28.681,-1.8729
-73.322,-29.158,-1.8729
-73.47,-29.636,-1.8729
-73.619,-30.113,-1.8709
-73.767,-30.591,-1.8578
-73.908,-31.07,-1.8578
-74.05,-31.55,-1.8305
-74.178,-32.033,-1.8265
-74.305,-32.517,-1.8204
-74.428,-33.001,-1.8197
-74.552,-33.486,-1.8002
-74.665,-33.973,-1.7984
-74.778,-34.46,-1.7984
-74.891,-34.947,-1.7984
-75.004,-35.434,-1.7999
-75.117,-35.921,-1.7999
-75.231,-36.408,-1.8026
-75.346,-36.894,-1.8029
-75.461,-37.381,-1.8106
-75.58,-37.867,-1.8122
-75.699,-38.352,-1.8445
-75.834,-38.834,-1.8445
-75.969,-39.315,-1.8445
-76.104,-39.796,-1.8451
-76.24,-40.278,-1.8507
-76.378,-40.758,-1.8893
-76.534,-41.233,-1.9438
-76.717,-41.698,-1.9775
-76.914,-42.157,-1.9846
-77.115,-42.615,-2.0781
-77.358,-43.052,-2.0925
-77.607,-43.485,-2.0925
-77.857,-43.919,-2.0925
-78.106,-44.352,-2.0925
-78.355,-44.786,-2.0925
-78.604,-45.219,-2.1083
-78.86,-45.649,-2.1737
-79.143,-46.06,-2.362
-79.494,-46.407,-2.5458
-79.908,-46.688,-2.5458
-80.322,-46.968,-2.5458
-80.736,-47.249,-2.5458
-81.15,-47.53,-2.5458
-81.564,-47.81,-2.5458
-81.978,-48.091,-2.5458
-82.391,-48.371,-2.5738
-82.813,-48.64,-2.8115
-83.26,-48.793,2.95
-83.751,-48.698,2.9144
-84.237,-48.585,2.8368
-84.714,-48.435,2.8295
-85.19,-48.282,2.8237
-85.665,-48.126,2.7751
-86.132,-47.947,2.7463
-86.593,-47.754,2.6425
-87.031,-47.515,2.5983
-87.459,-47.257,2.5983
-87.887,-46.998,2.5983
-88.315,-46.74,2.5563
-88.732,-46.464,2.4861
-89.128,-46.159,2.3884
-89.491,-45.818,2.2726
-89.814,-45.436,2.2282
-90.119,-45.041,2.1516
-90.393,-44.623,2.1516
-90.668,-44.205,2.1516
-90.942,-43.787,2.1516
-91.217,-43.369,2.1516
-91.491,-42.951,2.1491
-91.764,-42.533,2.1459
-92.036,-42.113,2.0069
-92.247,-41.661,1.9439
-92.429,-41.196,1.8859
-92.584,-40.72,1.8859
-92.739,-40.245,1.8859
-92.894,-39.77,1.8859
-93.049,-39.294,1.8859
-93.204,-38.819,1.8859
-93.359,-38.343,1.8859
-93.514,-37.868,1.8875
-93.67,-37.393,1.8894
-93.826,-36.918,1.8912
-93.984,-36.444,1.8936
-94.142,-35.969,1.8936
-94.301,-35.495,1.8936
-94.46,-35.021,1.8936
-94.618,-34.547,1.8936
-94.777,-34.073,1.8936
-94.935,-33.599,1.8936
-95.094,-33.124,1.9375
-95.273,-32.658,1.9813
-95.473,-32.2,1.987
-95.675,-31.742,2.0742
-95.916,-31.304,2.0742
-96.157,-30.866,2.0742
-96.398,-30.428,2.0742
-96.64,-29.99,2.0742
-96.881,-29.553,2.0742
-97.122,-29.115,2.0742
-97.363,-28.677,2.0965
-97.614,-28.245,2.2259
-97.918,-27.848,2.2259
-98.223,-27.452,2.2667
-98.543,-27.068,2.3016
-98.877,-26.696,2.3016
-99.211,-26.324,2.3016
-99.545,-25.951,2.3016
-99.878,-25.579,2.3016
-100.21,-25.207,2.343
-100.56,-24.849,2.3698
-100.92,-24.5,2.3745
-101.28,-24.153,2.4196
-101.65,-23.822,2.428
-102.03,-23.495,2.4864
-102.43,-23.191,2.4864
-102.82,-22.886,2.4864
-103.22,-22.581,2.4884
-103.62,-22.277,2.498
-104.02,-21.977,2.498
-104.42,-21.677,2.5355
-104.83,-21.393,2.5417
-105.24,-21.11,2.5482
-105.66,-20.831,2.5491
-106.07,-20.551,2.5681
-106.49,-20.28,2.5701
-106.91,-20.01,2.5701
-107.33,-19.739,2.5701
-107.75,-19.469,2.5762
-108.18,-19.201,2.5766
-108.6,-18.933,2.5863
-109.02,-18.67,2.5879
-109.45,-18.407,2.5855
-109.87,-18.143,2.5852
-110.3,-17.879,2.5758
-110.72,-17.611,2.5747
-111.14,-17.342,2.5747
-111.56,-17.074,2.5747
-111.98,-16.805,2.6251
-112.42,-16.558,2.6279
-112.85,-16.313,2.6403
-113.29,-16.072,2.6503
-113.73,-15.837,2.6795
-114.18,-15.614,2.6985
-114.63,-15.399,2.8895
-115.11,-15.276,2.9762
-115.61,-15.193,2.9762
-116.1,-15.111,2.9762
-116.59,-15.029,-3.0991
-117.09,-15.05,-3.097
-117.59,-15.072,-3.097
-118.09,-15.095,-3.0823
-118.59,-15.124,-3.064
-119.09,-15.163,-3.0111
-119.58,-15.228,-2.9515
-120.07,-15.322,-2.7097
-120.52,-15.528,-2.5631
-120.94,-15.801,-2.5631
-121.36,-16.075,-2.5456
-121.77,-16.355,-2.4213
-122.15,-16.685,-2.4213
-122.52,-17.015,-2.4213
-122.9,-17.344,-2.4213
-123.27,-17.674,-2.4213
-123.65,-18.004,-2.3423
-124,-18.358,-2.0621
-124.23,-18.799,-2.0621
-124.47,-19.24,-2.0621
-124.7,-19.681,-1.9748
-124.9,-20.14,-1.9331
-125.08,-20.607,-1.9331
-125.25,-21.075,-1.9331
-125.43,-21.543,-1.869
-125.58,-22.02,-1.8463
-125.71,-22.501,-1.8463
-125.85,-22.982,-1.8104
-125.97,-23.468,-1.8092
-126.09,-23.954,-1.7729
-126.19,-24.444,-1.7715
-126.29,-24.934,-1.7271
-126.36,-25.428,-1.7269
-126.44,-25.922,-1.7234
-126.52,-26.416,-1.7234
-126.59,-26.91,-1.7076
-126.66,-27.405,-1.7068
-126.73,-27.901,-1.7068
-126.8,-28.396,-1.7068
-126.87,-28.891,-1.7056
-126.93,-29.387,-1.7055
-127,-29.882,-1.7035
-127.07,-30.378,-1.7036
-127.13,-30.874,-1.704
-127.2,-31.369,-1.7042
-127.27,-31.865,-1.7063
-127.33,-32.36,-1.7063
-127.4,-32.855,-1.7063
-127.47,-33.351,-1.7068
-127.54,-33.846,-1.7108
-127.61,-34.341,-1.712
-127.68,-34.836,-1.7196
-127.75,-35.331,-1.7198
-127.82,-35.825,-1.7204
-127.9,-36.32,-1.727
-127.98,-36.814,-1.7425
-128.06,-37.306,-1.7425
-128.15,-37.799,-1.7426
-128.23,-38.292,-1.7442
-128.32,-38.784,-1.7471
-128.41,-39.276,-1.7514
-128.5,-39.768,-1.7585
-128.59,-40.259,-1.7585
-128.68,-40.751,-1.7585
-128.78,-41.242,-1.7614
-128.87,-41.733,-1.7656
-128.97,-42.223,-1.7659
-129.07,-42.714,-1.7662
-129.16,-43.204,-1.7667
-129.26,-43.695,-1.7672
-129.36,-44.185,-1.769
-129.46,-44.675,-1.7706
-129.55,-45.165,-1.7706
-129.65,-45.655,-1.7706
-129.75,-46.146,-1.7707
-129.85,-46.636,-1.7709
-129.95,-47.126,-1.7709
-130.05,-47.616,-1.7709
-130.15,-48.106,-1.7738
-130.25,-48.595,-1.7756
-130.35,-49.085,-1.7891
-130.46,-49.573,-1.7969
-130.57,-50.06,-1.7969
-130.69,-50.548,-1.7969
-130.8,-51.035,-1.8207
-130.92,-51.519,-1.8324
-131.05,-52.002,-1.8522
-131.19,-52.483,-1.8527
-131.33,-52.963,-1.8627
-131.47,-53.442,-1.867
-131.62,-53.92,-1.929
-131.79,-54.388,-1.929
-131.97,-54.856,-1.929
-132.14,-55.325,-1.9304
-132.32,-55.793,-1.9406
-132.5,-56.259,-1.9919
-132.71,-56.715,-2.0371
-132.93,-57.161,-2.0597
-133.16,-57.603,-2.0642
-133.4,-58.043,-2.1691
-133.68,-58.456,-2.1845
-133.97,-58.865,-2.1845
-134.26,-59.273,-2.1845
-134.55,-59.682,-2.1845
-134.83,-60.091,-2.1845
-135.12,-60.5,-2.2161
-135.42,-60.899,-2.296
-135.75,-61.273,-2.6405
-136.18,-61.508,-2.7762
-136.65,-61.687,-2.7953
-137.12,-61.856,-2.7953
-137.59,-62.026,-2.7953
-138.06,-62.196,-2.7953
-138.53,-62.365,-2.7953
-139,-62.535,-2.8156
-139.48,-62.695,-2.8751
-139.96,-62.827,3.1401
-140.44,-62.826,2.799
-140.91,-62.658,2.7691
-141.37,-62.476,2.7343
-141.83,-62.278,2.7051
-142.28,-62.067,2.7036
-142.74,-61.855,2.6736
-143.18,-61.629,2.6621
-143.63,-61.399,2.5147
-144.03,-61.106,2.5147
-144.44,-60.812,2.5147
-144.84,-60.519,2.5099
-145.24,-60.224,2.4854
-145.64,-59.919,2.4145
-146.01,-59.587,2.3321
-146.36,-59.225,2.2804
-146.68,-58.846,2.205
-146.98,-58.444,2.1425
-147.25,-58.023,2.1425
-147.52,-57.603,2.1425
-147.79,-57.183,2.1425
-148.06,-56.762,2.1425
-148.33,-56.342,2.1403
-148.6,-55.92,2.1389
-148.87,-55.499,2.0593
-149.11,-55.058,2.014
-149.32,-54.606,1.9498
-149.5,-54.142,1.9498
-149.69,-53.677,1.9498
-149.87,-53.213,1.9498
-150.06,-52.748,1.9498
-150.24,-52.284,1.9498
-150.43,-51.819,1.9498
-150.61,-51.355,1.9455
-150.8,-50.89,1.9391
-150.98,-50.423,1.8118
-151.1,-49.938,1.7977
-151.21,-49.451,1.7977
-151.32,-48.964,1.7977
-151.43,-48.476,1.7977
-151.55,-47.989,1.7977
-151.66,-47.502,1.7977
-151.77,-47.015,1.7977
-151.88,-46.528,1.7961
-152,-46.04,1.7956
-152.11,-45.553,1.6839
-152.16,-45.056,1.6828
-152.22,-44.559,1.6809
-152.27,-44.062,1.6809
-152.33,-43.565,1.6809
-152.38,-43.068,1.6809
-152.44,-42.571,1.6809
-152.49,-42.074,1.6809
-152.55,-41.577,1.6809
-152.6,-41.08,1.6538
-152.65,-40.582,1.6229
-152.67,-40.083,1.6076
-152.69,-39.583,1.6018
-152.71,-39.084,1.6018
-152.72,-38.584,1.6018
-152.74,-38.084,1.6018
-152.75,-37.584,1.6018
-152.77,-37.085,1.6018
-152.78,-36.585,1.6018
-152.8,-36.085,1.5693
-152.8,-35.585,1.5591
-152.79,-35.085,1.5247
-152.77,-34.586,1.5247
-152.75,-34.086,1.5247
-152.72,-33.587,1.5247
-152.7,-33.087,1.5247
-152.68,-32.588,1.5247
-152.65,-32.088,1.5247
-152.63,-31.589,1.5208
-152.61,-31.09,1.4987
-152.57,-30.591,1.4935
-152.53,-30.092,1.4683
-152.48,-29.595,1.4679
-152.43,-29.098,1.4672
-152.38,-28.6,1.4672
-152.33,-28.103,1.4672
-152.27,-27.606,1.4672
-152.22,-27.108,1.4672
-152.17,-26.611,1.4598
-152.11,-26.114,1.4497
-152.05,-25.618,1.4416
-151.99,-25.122,1.4315
-151.92,-24.627,1.4283
-151.85,-24.132,1.426
-151.78,-23.637,1.426
-151.71,-23.142,1.426
-151.63,-22.648,1.426
-151.56,-22.153,1.426
-151.49,-21.658,1.4189
-151.41,-21.164,1.415
-151.34,-20.67,1.4083
-151.25,-20.176,1.4049
-151.17,-19.683,1.4007
-151.09,-19.191,1.3994
-151,-18.698,1.3994
-150.92,-18.205,1.3994
-150.83,-17.713,1.3994
-150.75,-17.22,1.3994
-150.66,-16.727,1.3938
-150.57,-16.235,1.3926
-150.48,-15.743,1.3872
-150.39,-15.251,1.3863
-150.3,-14.76,1.3818
-150.21,-14.269,1.3815
-150.11,-13.778,1.3815
-150.02,-13.287,1.3815
-149.93,-12.795,1.3815
-149.83,-12.304,1.3815
-149.74,-11.813,1.3752
-149.64,-11.323,1.3751
-149.54,-10.832,1.3689
-149.44,-10.343,1.3683
-149.34,-9.8528,1.3622
-149.24,-9.3636,1.3622
-149.13,-8.8745,1.3622
-149.03,-8.3853,1.3622
-148.93,-7.8962,1.3622
-148.82,-7.407,1.361
-148.72,-6.918,1.3542
-148.61,-6.4296,1.353
-148.5,-5.9415,1.3467
-148.39,-5.454,1.3437
-148.28,-4.9668,1.3356
-148.16,-4.4806,1.3356
-148.05,-3.9944,1.3356
-147.93,-3.5081,1.3356
-147.81,-3.0219,1.3356
-147.7,-2.5357,1.3305
-147.58,-2.0501,1.3202
-147.46,-1.5657,1.3157
-147.33,-1.0819,1.3074
-147.2,-0.59911,1.2935
-147.06,-0.11826,1.2784
-146.92,0.36052,1.2782
-146.77,0.83928,1.2781
-146.63,1.318,1.2781
-146.49,1.7967,1.2781
-146.34,2.2755,1.2573
-146.19,2.7511,1.2444
-146.03,3.2247,1.2244
-145.86,3.6949,1.2134
-145.68,4.1633,1.1707
-145.49,4.6236,1.1422
-145.28,5.0784,1.1167
-145.06,5.5277,1.1167
-144.84,5.977,1.1167
-144.62,6.4264,1.1049
-144.4,6.873,1.0759
-144.16,7.313,1.0624
-143.92,7.7497,1.0333
-143.66,8.1792,1.0312
-143.4,8.6082,1.0271
-143.14,9.0361,0.97821
-142.87,9.4505,0.9474
-142.57,9.8565,0.93938
-142.28,10.26,0.93874
-141.98,10.663,0.88966
-141.67,11.052,0.88735
-141.35,11.44,0.82626
-141.01,11.807,0.82553
-140.67,12.175,0.82553
-140.34,12.542,0.82388
-140,12.909,0.7939
-139.65,13.266,0.70423
-139.26,13.589,0.67213
-138.87,13.9,0.60668
-138.46,14.185,0.60264
-138.05,14.469,0.54933
-137.62,14.73,0.54933
-137.2,14.991,0.54933
-136.77,15.252,0.54933
-136.35,15.513,0.54933
-135.92,15.774,0.5487
-135.49,16.035,0.54456
-135.06,16.294,0.54405
-134.64,16.553,0.54197
-134.21,16.81,0.5419
-133.78,17.068,0.54167
-133.35,17.326,0.54167
-132.92,17.584,0.54167
-132.49,17.842,0.54167
-132.07,18.099,0.54167
-131.64,18.357,0.55076
-131.21,18.619,0.5742
-130.79,18.89,0.57644
-130.37,19.163,0.62674
-129.97,19.456,0.63197
-129.56,19.752,0.69653
-129.18,20.072,0.69653
-128.8,20.393,0.69653
-128.41,20.714,0.69653
-128.03,21.035,0.69653
-127.65,21.355,0.7274
-127.27,21.687,0.86804
-126.95,22.069,0.86804
-126.63,22.45,0.87621
-126.31,22.834,0.9212
-126.01,23.233,0.93959
-125.71,23.636,1.0133
-125.45,24.06,1.0133
-125.18,24.484,1.0133
-124.92,24.909,1.0413
-124.66,25.34,1.1195
-124.45,25.79,1.1195
-124.23,26.24,1.1223
-124.01,26.69,1.1244
-123.8,27.141,1.1508
-123.59,27.598,1.1685
-123.4,28.058,1.2134
-123.22,28.526,1.2394
-123.06,28.999,1.2786
-122.91,29.477,1.2983
-122.78,29.959,1.3018
-122.65,30.441,1.3326
-122.53,30.927,1.3326
-122.41,31.413,1.3326
-122.29,31.898,1.3355
-122.18,32.385,1.3523
-122.07,32.873,1.3584
-121.96,33.362,1.3879
-121.87,33.853,1.3945
-121.78,34.345,1.4217
-121.71,34.84,1.4217
-121.64,35.334,1.4218
-121.56,35.829,1.4218
-121.49,36.323,1.4218
-121.41,36.818,1.4219
-121.34,37.312,1.4239
-121.27,37.807,1.4243
-121.19,38.301,1.4288
-121.12,38.796,1.4287
-121.05,39.291,1.4283
-120.98,39.786,1.4283
-120.91,40.281,1.4283
-120.84,40.776,1.4283
-120.77,41.271,1.4283
-120.7,41.766,1.4275
-120.62,42.261,1.4231
-120.55,42.755,1.4201
-120.48,43.25,1.4067
-120.39,43.743,1.3995
-120.31,44.236,1.3804
-120.21,44.727,1.3803
-120.12,45.218,1.3801
-120.02,45.709,1.3801
-119.93,46.199,1.3801
-119.84,46.69,1.3771
-119.74,47.181,1.3731
-119.64,47.671,1.3607
-119.54,48.16,1.3453
-119.42,48.648,1.3306
-119.31,49.133,1.3139
-119.18,49.617,1.3083
-119.05,50.1,1.3061
-118.92,50.582,1.3061
-118.79,51.065,1.3061
-118.66,51.547,1.3019
-118.52,52.029,1.3006
-118.39,52.511,1.2767
-118.25,52.99,1.2702
-118.1,53.467,1.2559
-117.94,53.943,1.2516
-117.79,54.418,1.2331
-117.62,54.889,1.2331
-117.45,55.361,1.2331
-117.29,55.833,1.2328
-117.12,56.305,1.2296
-116.96,56.776,1.2262
-116.79,57.246,1.1987
-116.61,57.712,1.1979
-116.42,58.178,1.1927
-116.24,58.642,1.182
-116.05,59.105,1.1632
-115.85,59.564,1.1632
-115.65,60.023,1.1632
-115.45,60.482,1.1627
-115.26,60.941,1.1619
-115.06,61.4,1.1522
-114.85,61.857,1.139
-114.64,62.311,1.1389
-114.44,62.765,1.1388
-114.23,63.219,1.1299
-114.01,63.671,1.1211
-113.8,64.121,1.1209
-113.58,64.572,1.1208
-113.36,65.022,1.1207
-113.14,65.472,1.1207
-112.93,65.922,1.1082
-112.7,66.37,1.1011
-112.48,66.816,1.1011
-112.25,67.261,1.1011
-112.02,67.707,1.0888
-111.79,68.15,1.0831
-111.56,68.592,1.08
-111.32,69.033,1.0794
-111.09,69.474,1.0794
-110.85,69.915,1.0794
-110.61,70.355,1.0598
-110.37,70.792,1.0569
-110.12,71.227,1.0559
-109.88,71.662,1.0558
-109.63,72.097,1.0409
-109.38,72.529,1.0387
-109.12,72.96,1.0297
-108.87,73.388,1.0297
-108.61,73.817,1.0297
-108.35,74.245,1.0268
-108.09,74.673,1.008
-107.83,75.096,1.0076
-107.56,75.519,1.0056
-107.29,75.941,1.0038
-107.02,76.363,0.99553
-106.75,76.782,0.99013
-106.48,77.2,0.97993
-106.2,77.616,0.97993
-105.92,78.031,0.97993
-105.64,78.446,0.96764
-105.36,78.858,0.94836
-105.07,79.264,0.94606
-104.77,79.67,0.94275
-104.48,80.074,0.94115
-104.19,80.478,0.93906
-103.89,80.882,0.90693
-103.58,81.276,0.8948
-103.27,81.666,0.89471
-102.96,82.056,0.89469
-102.64,82.446,0.87632
-102.32,82.83,0.87114
-102,83.212,0.86652
-101.68,83.593,0.86537
-101.35,83.974,0.86537
-101.03,84.355,0.86537
-100.71,84.735,0.85781
-100.38,85.114,0.8564
-100.05,85.491,0.85567
-99.723,85.869,0.8556
-99.395,86.246,0.85103
-99.065,86.622,0.85075
-98.736,86.998,0.84921
-98.405,87.374,0.84915
-98.075,87.749,0.84915
-97.745,88.124,0.84916
-97.414,88.5,0.85248
-97.085,88.876,0.85248
-96.756,89.253,0.85311
-96.427,89.629,0.85364
-96.099,90.006,0.87652
-95.779,90.39,0.87698
-95.459,90.775,0.88665
-95.143,91.162,0.88665
-94.827,91.55,0.88665
-94.511,91.937,0.89141
-94.197,92.326,0.93854
-93.901,92.729,0.93854
-93.606,93.133,0.94271
-93.312,93.537,0.94405
-93.019,93.942,0.96719
-92.735,94.354,0.97372
-92.454,94.767,0.98622
-92.178,95.184,0.98929
-91.903,95.602,0.99488
-91.631,96.022,0.99607
-91.359,96.441,1.0118
-91.094,96.865,1.0201
-90.833,97.291,1.0201
-90.571,97.717,1.0201
-90.309,98.143,1.0339
-90.054,98.573,1.0398
-89.8,99.004,1.0491
-89.551,99.438,1.0527
-89.304,99.872,1.0607
-89.059,100.31,1.0634
-88.817,100.75,1.0752
-88.579,101.19,1.084
-88.345,101.63,1.084
-88.111,102.07,1.084
-87.877,102.51,1.0914
-87.646,102.95,1.096
-87.418,103.4,1.1021
-87.192,103.85,1.1056
-86.968,104.29,1.1094
-86.745,104.74,1.1114
-86.523,105.19,1.1162
-86.304,105.64,1.1194
-86.086,106.09,1.1194
-85.868,106.54,1.1194
-85.65,106.99,1.1211
-85.432,107.44,1.1221
-85.215,107.89,1.1238
-84.999,108.34,1.1247
-84.784,108.79,1.1243
-84.568,109.24,1.1242
-84.352,109.69,1.1236
-84.135,110.14,1.1233
-83.919,110.59,1.1233
-83.703,111.04,1.1233
-83.486,111.49,1.1154
-83.266,111.94,1.1127
-83.045,112.39,1.1027
-82.82,112.84,1.0998
-82.593,113.28,1.0935
-82.363,113.73,1.09
-82.132,114.17,1.0584
-81.887,114.61,1.0584
-81.642,115.04,1.0584
-81.397,115.48,1.0565
-81.151,115.91,1.0396
-80.897,116.35,1.0362
-80.643,116.78,1.0117
-80.377,117.2,1.0116
-80.112,117.62,1.011
-79.847,118.05,1.0001
-79.577,118.47,0.96043
-79.29,118.88,0.95808
-79.002,119.29,0.95586
-78.714,119.69,0.94518
-78.421,120.1,0.93596
-78.125,120.5,0.91589
-77.82,120.9,0.90016
-77.509,121.29,0.90016
-77.199,121.68,0.90016
-76.888,122.07,0.88226
-76.57,122.46,0.86889
-76.247,122.84,0.82863
-75.909,123.21,0.82657
-75.571,123.58,0.79842
-75.222,123.94,0.79198
-74.871,124.29,0.73228
-74.499,124.63,0.73228
-74.127,124.96,0.73228
-73.755,125.3,0.73136
-73.383,125.63,0.72635
-73.009,125.96,0.68853
-72.624,126.28,0.6234
-72.218,126.57,0.52668
-71.786,126.82,0.51539
-71.351,127.07,0.41076
-70.892,127.27,0.41076
-70.434,127.47,0.41076
-69.976,127.67,0.41076
-69.517,127.87,0.41076
-69.059,128.07,0.40841
-68.6,128.26,0.39925
-68.139,128.46,0.2807
-67.662,128.6,0.016734
-67.167,128.61,-0.16325
-66.674,128.52,-0.23046
-66.188,128.41,-0.23046
-65.701,128.3,-0.23046
-65.214,128.18,-0.23046
-64.727,128.07,-0.23046
-64.24,127.95,-0.41746
-63.786,127.75,-0.48828
-63.345,127.52,-0.83192
-63.008,127.15,-0.95233
-62.72,126.74,-1.0163
-62.456,126.32,-1.0441
-62.205,125.88,-1.3005
-62.074,125.41,-1.4593
-62.018,124.92,-1.5918
-62.029,124.42,-1.6301
-62.059,123.92,-1.6301
-62.088,123.42,-1.6301
-62.118,122.92,-1.6301
-62.148,122.42,-1.6301
-62.177,121.92,-1.6318
-62.208,121.42,-1.6321
-62.238,120.92,-1.788
-62.346,120.43,-1.8742
-62.495,119.96,-1.8944
-62.654,119.48,-1.8944
-62.813,119.01,-1.8944
-62.972,118.54,-1.8944
-63.131,118.06,-1.8944
-63.29,117.59,-1.8944
-63.449,117.11,-1.8944
-63.608,116.64,-1.9342
-63.786,116.17,-1.9483
-63.97,115.71,-2.0971
-64.221,115.28,-2.1002
-64.474,114.84,-2.1025
-64.727,114.41,-2.1025
-64.981,113.98,-2.1025
-65.234,113.55,-2.1025
-65.488,113.12,-2.1025
-65.741,112.69,-2.1111
-65.998,112.26,-2.1159
-66.258,111.83,-2.1358
-66.525,111.41,-2.1458
-66.797,110.99,-2.1573
-67.074,110.57,-2.1598
-67.352,110.16,-2.1598
-67.63,109.74,-2.1598
-67.907,109.33,-2.1598
